# uniform1 uniform2 gaussian1 gaussian2
  0.560326 0.148300 -2.230385 0.702071
  0.116174 0.952123 -0.937155 0.388160
  0.424891 0.302849 -0.001428 1.124746
  0.236567 0.350962 0.758462 -0.918402
  0.883962 0.970631 1.439289 2.299839
  0.970512 0.607819 0.983092 0.510145
  0.177736 0.611469 0.164394 0.481338
  0.930980 0.566728 -1.395467 1.781253
  0.382492 0.958284 -0.211617 -0.946467
  0.278413 0.081913 0.928372 0.195832
  0.760985 0.153744 -0.817578 -1.040861
  0.324197 0.934531 -1.832089 -0.391231
  0.217493 0.461876 0.312387 -0.769447
  0.074926 0.016032 1.017457 -0.081581
  0.460690 0.053792 -0.059105 1.398289
  0.509039 0.020410 -0.606505 -0.872402
  0.310097 0.624169 1.954305 -1.841112
  0.530369 0.221781 0.948750 3.341285
  0.651693 0.037749 -0.380130 0.396504
  0.873916 0.601687 -0.998831 -0.628696
  0.938999 0.971031 0.711939 -0.145303
  0.255242 0.647177 -0.671384 0.486538
  0.209416 0.772999 2.698962 -1.217969
  0.886732 0.382952 -0.195497 -0.499822
  0.178584 0.430952 -1.799646 -0.512972
  0.321150 0.766053 1.247871 0.266359
  0.200210 0.993458 -0.272881 0.834878
  0.892367 0.166706 -0.524235 -0.460731
  0.810246 0.363534 -0.448461 1.422598
  0.278708 0.112110 -0.158161 0.579465
  0.209997 0.575041 1.175080 0.635237
  0.751100 0.259302 0.792322 1.943046
  0.147086 0.752900 -0.285185 0.282312
  0.508209 0.776944 1.162344 0.982509
  0.400647 0.153652 -0.758979 2.223475
  0.627669 0.622284 -1.423298 -2.228866
  0.491500 0.948132 -0.559296 -0.206059
  0.343776 0.484771 -0.795178 0.817272
  0.246467 0.127367 0.201731 0.034284
  0.658265 0.840683 -0.906095 0.283187
  0.738989 0.093117 -0.131082 0.212583
  0.106432 0.218168 1.357378 0.250301
  0.683022 0.203033 -0.296452 0.682992
  0.726805 0.892757 -0.517878 1.360979
  0.265462 0.294496 -1.591865 -1.432565
  0.663968 0.452514 0.568229 -0.719870
  0.933397 0.156853 1.420357 0.839444
  0.979291 0.460713 0.450955 -1.172704
  0.635773 0.893316 0.458466 1.367696
  0.145314 0.441385 -0.952798 0.671540
  0.624714 0.730072 -0.949008 0.173408
  0.719784 0.845278 0.003421 0.013204
  0.122831 0.394487 -1.293639 -0.115234
  0.708493 0.068213 -1.177833 0.458288
  0.588247 0.696348 -1.057084 -0.076414
  0.015765 0.872071 -2.020321 0.889427
  0.657089 0.206112 -0.978889 -2.066904
  0.948282 0.054679 0.303683 -0.305713
  0.219490 0.039533 -1.011629 -1.076445
  0.681254 0.551301 0.412790 -0.123199
  0.003608 0.933652 -2.013159 0.437576
  0.325486 0.024404 -0.816161 0.730506
  0.537459 0.217845 1.681540 -0.622551
  0.548624 0.228615 -0.982844 -1.247953
  0.398925 0.067849 -0.072537 -0.505479
  0.951337 0.920858 -0.427178 0.923229
  0.844655 0.526800 0.723821 0.339013
  0.027460 0.612829 -2.470372 -0.876836
  0.658307 0.063529 -0.286499 0.145221
  0.364159 0.074927 0.154177 -0.694316
  0.251516 0.883576 0.049864 0.564652
  0.067907 0.445229 -0.435197 1.238021
  0.909653 0.303787 1.188213 -0.485345
  0.118328 0.929947 -0.924701 0.389617
  0.285116 0.483451 0.045322 0.013389
  0.963503 0.575068 -0.472869 -2.026729
  0.222706 0.859388 0.564555 0.299412
  0.185821 0.588645 1.671302 1.255669
  0.212288 0.761919 1.610122 0.663121
  0.809338 0.528225 1.135187 -0.039837
  0.493029 0.971643 -0.023934 0.638209
  0.116087 0.551183 0.378385 0.559293
  0.919809 0.169705 0.159045 -0.832046
  0.751443 0.385044 0.386655 1.305724
  0.405980 0.336206 -0.513884 1.627479
  0.833983 0.290375 -0.498714 0.480279
  0.454466 0.564827 0.347141 0.897921
  0.589750 0.532786 1.100757 -0.674293
  0.388360 0.153704 0.727281 -0.553798
  0.988933 0.816643 0.087828 -0.365708
  0.494275 0.340936 -2.169065 0.042537
  0.731941 0.388237 -0.491735 0.900313
  0.648301 0.933274 -0.782554 1.483730
  0.380959 0.092255 -0.890039 -1.195483
  0.373003 0.853057 -1.535579 -0.549660
  0.867983 0.404840 -0.282628 0.893632
  0.607089 0.795928 0.277694 0.642561
  0.707418 0.633970 0.516327 0.055392
  0.224924 0.448846 1.842934 -0.412814
  0.015119 0.786462 -0.537097 1.381861
  0.104908 0.017890 0.021426 -0.923787
  0.122745 0.566496 -1.195895 -1.454586
  0.142984 0.041559 -1.233190 -1.699093
  0.574742 0.428078 -1.165582 0.018341
  0.703785 0.953587 -0.346113 -0.743945
  0.514727 0.923163 -0.277654 0.075898
  0.423983 0.867539 0.492792 -0.535015
  0.432871 0.139244 1.350209 -0.153161
  0.401417 0.592748 -0.325963 1.235491
  0.024464 0.898255 0.628214 -0.743080
  0.351980 0.183917 0.754649 -0.654833
  0.254359 0.950783 -0.623696 1.408030
  0.143208 0.920545 -0.211781 -2.110894
  0.708534 0.282847 0.402699 1.413867
  0.728669 0.685891 0.173583 0.076180
  0.816011 0.895998 0.668036 1.120861
  0.653790 0.729692 0.082522 0.393036
  0.968149 0.783422 1.331408 0.811375
  0.512456 0.294154 1.460782 -0.868130
  0.397197 0.045469 1.715867 -0.880894
  0.152455 0.538529 -1.081144 0.531685
  0.382018 0.760423 0.047270 2.064336
  0.028390 0.715734 -0.390175 -0.483084
  0.901789 0.485591 -0.290426 -0.348395
  0.280337 0.436672 0.257036 -1.144744
  0.730574 0.443322 -1.316022 0.442063
  0.837669 0.066244 -1.653371 0.318685
  0.023344 0.131175 -0.449251 -1.073348
  0.409484 0.754521 0.264962 0.599989
  0.012950 0.290434 -0.193960 -0.174353
  0.777013 0.892002 -0.220775 0.226301
  0.250406 0.247884 -0.070514 0.063974
  0.612266 0.553514 -0.507796 -0.226990
  0.063682 0.408042 1.988982 0.256726
  0.654860 0.305262 -0.662379 0.182228
  0.690530 0.854250 -0.109619 -0.642919
  0.064743 0.851186 0.048494 0.266270
  0.353751 0.523868 -0.060359 -0.065448
  0.890304 0.566910 1.584782 0.359672
  0.806087 0.883114 -1.515937 -0.593195
  0.497084 0.754028 -0.072346 0.203285
  0.995500 0.646796 -2.753932 -0.473474
  0.607071 0.369287 -0.046647 1.397621
  0.841666 0.561505 1.147037 1.517019
  0.063712 0.959734 1.388428 -1.031915
  0.619055 0.337761 1.026161 -0.239882
  0.608974 0.869142 1.561498 -0.525081
  0.653776 0.563809 0.174753 -0.845463
  0.498827 0.876038 0.919724 -0.038082
  0.077892 0.615269 0.420629 0.599588
  0.266527 0.848362 1.341559 -0.970505
  0.690144 0.415445 -0.556451 -0.812327
  0.283357 0.831038 0.166631 0.222119
  0.399950 0.118779 1.152243 0.311641
  0.238279 0.499661 0.247608 0.122681
  0.942638 0.241161 0.335625 -1.328508
  0.846678 0.788086 1.285901 -0.713430
  0.174148 0.143430 0.828694 1.402777
  0.972810 0.435321 -0.095747 0.250943
  0.617089 0.173148 0.568525 0.067385
  0.087556 0.814332 0.635359 0.917886
  0.812482 0.351947 0.793103 -0.298740
  0.768583 0.700745 -0.652394 -0.317272
  0.470398 0.906704 0.816072 -1.375629
  0.229782 0.437317 -1.109089 1.943955
  0.846716 0.009642 -0.100622 0.130018
  0.904861 0.836924 1.322512 -0.959383
  0.412619 0.902010 -3.182214 0.425313
  0.194229 0.852936 0.283358 -0.430439
  0.932528 0.790323 0.524636 -0.317706
  0.217344 0.005892 0.863011 1.993204
  0.377732 0.654839 -0.681462 2.067853
  0.655762 0.705945 -0.701384 -0.494078
  0.271874 0.109090 -0.696965 1.099472
  0.108246 0.897125 -0.125355 -0.030248
  0.143549 0.370532 0.697522 0.820980
  0.479426 0.995621 -0.034963 0.442211
  0.572704 0.285236 0.047836 0.987819
  0.312110 0.079633 -0.364903 0.217949
  0.192836 0.437021 -0.484153 0.845704
  0.034850 0.002262 0.795976 0.065051
  0.892572 0.317748 -0.325042 0.128957
  0.451246 0.948148 1.214800 0.157432
  0.114515 0.285968 1.132686 0.579877
  0.867189 0.399157 0.135851 0.443469
  0.001991 0.687673 -0.084208 0.829502
  0.904189 0.186487 0.945314 0.039776
  0.343934 0.495652 0.203059 0.060801
  0.732124 0.219949 -1.085408 -0.489165
  0.718781 0.407503 -0.279780 -0.363635
  0.497730 0.222737 -1.033820 -0.016211
  0.396399 0.297140 2.561235 0.936871
  0.688157 0.324694 0.042213 1.022412
  0.430247 0.494611 -0.679712 -0.838247
  0.446937 0.063818 0.269782 -0.716648
  0.508335 0.164212 0.667653 0.851612
  0.403863 0.240351 0.631905 -0.082375
  0.599558 0.697091 -1.018748 0.262377
  0.447697 0.304529 1.059085 0.687201
  0.464194 0.514986 -1.944675 -0.445106
  0.855200 0.545653 -1.003772 -0.299220
  0.164084 0.556498 1.857452 -0.151463
  0.719597 0.338773 -0.972692 -0.710757
  0.306246 0.441195 -0.597844 0.907539
  0.652684 0.970729 -0.294871 0.036892
  0.966001 0.143214 0.411659 0.645619
  0.815438 0.157180 -1.938572 1.243175
  0.770049 0.153591 1.759552 -0.575173
  0.509399 0.553437 0.809131 -0.008299
  0.024560 0.125042 -0.726064 -0.649915
  0.015497 0.692369 0.605446 -0.755095
  0.273650 0.165270 0.765880 -0.358240
  0.638502 0.266551 0.418855 -0.905870
  0.097991 0.267469 -1.689599 -0.209423
  0.218973 0.543638 -2.258964 0.406737
  0.692107 0.053751 0.217429 -0.337279
  0.267417 0.464088 -1.782697 -0.140106
  0.131739 0.191516 0.578667 -0.661457
  0.610976 0.873640 -1.173312 0.241437
  0.809259 0.770832 0.634947 0.675984
  0.114328 0.791203 1.339100 -0.553017
  0.286746 0.010021 0.815220 0.899320
  0.947959 0.579454 -0.546942 0.380638
  0.405887 0.281172 2.335467 0.541196
  0.789323 0.110842 -1.358149 -1.529796
  0.908420 0.974223 0.125165 -0.034238
  0.547210 0.219933 -0.857721 1.633785
  0.900931 0.635435 0.106922 -0.124295
  0.808725 0.836309 -1.576624 -1.089176
  0.490996 0.290575 -0.030919 0.436093
  0.149499 0.408332 -0.010350 -1.130275
  0.108057 0.032195 -0.410591 -0.536322
  0.105683 0.187168 1.176737 0.655020
  0.867390 0.956452 0.298258 2.675263
  0.395456 0.023145 0.827542 -0.553526
  0.074534 0.940735 0.402818 -0.361749
  0.839034 0.595570 1.152605 -0.429405
  0.099947 0.766193 0.089956 -2.482816
  0.074361 0.114534 -0.139943 0.897607
  0.849077 0.774147 1.884848 -0.831964
  0.092306 0.137668 0.517927 -1.259202
  0.877637 0.403419 -0.584896 -0.933335
  0.641122 0.184716 -0.766118 2.058597
  0.432122 0.184149 0.326291 0.103202
  0.140993 0.022618 -2.581957 -0.210980
  0.412197 0.729920 2.797077 -1.105827
  0.572776 0.563636 -0.670981 1.053398
  0.711119 0.395801 -0.008793 -0.251265
  0.945789 0.751465 0.162990 0.214733
  0.622213 0.521557 -0.659942 0.525815
  0.102114 0.855651 2.289103 -0.572771
  0.093977 0.286545 -1.539563 -0.491924
  0.831443 0.455763 1.171629 1.097976
  0.007241 0.957082 -0.859981 -1.813480
  0.821969 0.350069 -2.638464 -0.432329
  0.573254 0.363769 0.656883 -0.798586
  0.604116 0.975859 0.718817 0.262395
  0.709947 0.772759 -0.531637 -0.421373
  0.947779 0.926188 0.945286 -0.546907
  0.643798 0.146182 0.892711 0.431754
  0.474917 0.285683 0.847675 0.788632
  0.640074 0.560457 0.962414 0.711524
  0.838371 0.760529 -1.509593 0.174760
  0.070229 0.351954 -0.179125 1.242427
  0.088689 0.719868 0.108002 1.204595
  0.001230 0.828990 1.929133 1.140760
  0.884606 0.273865 1.157869 -1.067189
  0.953395 0.151388 -0.801964 -3.116757
  0.558334 0.596602 -0.992753 -0.001254
  0.601618 0.112555 -0.981007 0.881372
  0.961609 0.316373 0.019172 -1.279216
  0.600289 0.912180 1.054312 -1.349545
  0.954638 0.757640 0.584818 -0.942114
  0.627467 0.878466 0.516233 0.819589
  0.720462 0.484872 0.408795 -1.222356
  0.822373 0.666163 -0.326810 -0.748088
  0.202580 0.738699 0.402662 0.245342
  0.136004 0.800984 -0.069970 1.363671
  0.610794 0.558027 -0.902523 0.242844
  0.558761 0.047069 -1.026194 0.353455
  0.302543 0.390733 -1.318577 0.663149
  0.536467 0.190345 0.659043 0.855432
  0.178933 0.484108 0.105837 0.434188
  0.892855 0.430644 0.471730 1.519642
  0.963847 0.739619 0.878155 0.451696
  0.459440 0.025863 -0.870537 -0.139224
  0.256453 0.276746 1.280525 -0.021355
  0.976362 0.172470 -1.006162 0.676220
  0.868329 0.819037 -0.744407 0.563674
  0.755619 0.557291 -1.256096 -0.576338
  0.433996 0.333836 0.993005 1.077157
  0.026937 0.343744 -1.089653 -0.051549
  0.800257 0.880309 0.739934 -0.896633
  0.603032 0.751144 1.345927 0.061135
  0.972935 0.910054 0.409298 0.083393
  0.020688 0.205181 -0.261368 0.442733
  0.777265 0.915320 -0.390787 1.172452
  0.825137 0.382960 0.013164 0.292037
  0.638818 0.782328 -1.690437 0.544740
  0.349879 0.001610 -0.648112 0.762824
  0.442221 0.350752 1.005538 -0.639182
  0.392857 0.184841 -1.905744 -0.945503
  0.375881 0.803657 1.184028 0.903271
  0.094375 0.296437 0.054354 0.680868
  0.968772 0.261481 -2.368876 -0.075828
  0.405728 0.270088 0.174149 0.454470
  0.257718 0.512077 0.979532 0.067208
  0.920506 0.603591 0.687008 -0.262062
  0.116424 0.809535 -0.723869 -0.273017
  0.351142 0.979305 -1.423150 0.418375
  0.663050 0.776803 -0.890128 -0.606197
  0.915419 0.428902 0.423178 0.018284
  0.488610 0.744958 1.307441 0.489240
  0.630785 0.400743 0.142577 -1.078983
  0.931988 0.393044 -0.689718 0.150666
  0.828370 0.803951 -0.333210 -0.420082
  0.938592 0.527625 0.011252 -1.679799
  0.682914 0.306865 -1.552445 -1.626074
  0.593301 0.938574 -1.330128 -0.491120
  0.229395 0.118206 1.127464 -0.283097
  0.662515 0.393481 -1.148437 -1.070440
  0.861017 0.825210 0.581907 -0.543282
  0.826665 0.245965 -0.524867 -0.561586
  0.697136 0.082868 0.087385 -0.762451
  0.293063 0.332554 -0.236631 -0.699945
  0.057212 0.057023 0.412552 0.821898
  0.084464 0.693247 2.384810 0.003559
  0.984812 0.565981 1.675115 1.080528
  0.696551 0.816298 1.786724 0.035273
  0.889921 0.247674 -0.433641 -2.358181
  0.959232 0.467976 -1.435779 -1.265298
  0.444583 0.407977 -1.404615 0.841981
  0.132185 0.938624 -0.882841 0.045875
  0.734157 0.525965 -1.042385 0.508845
  0.775066 0.411581 -1.326488 -1.160406
  0.249643 0.854124 -0.551196 0.675304
  0.600618 0.770129 -0.196851 -1.704021
  0.092798 0.323751 -0.390978 -0.311401
  0.297990 0.707651 0.291109 0.488570
  0.428552 0.712966 -0.892854 -1.238026
  0.068616 0.999941 0.218118 -1.477462
  0.403498 0.885585 0.177212 1.148254
  0.826775 0.530473 -0.955904 1.014490
  0.601156 0.516162 -0.654470 0.707264
  0.735275 0.540743 1.017176 0.996754
  0.427760 0.780535 -0.542426 0.897889
  0.782705 0.852288 0.725929 0.023063
  0.512513 0.930055 2.208837 0.259629
  0.750639 0.621477 1.467163 -1.399842
  0.376607 0.650794 0.900625 1.112616
  0.483696 0.948095 0.277436 1.365711
  0.791598 0.842088 0.434370 0.958529
  0.802258 0.650280 -1.801538 1.565352
  0.779512 0.493979 -0.859172 -0.310309
  0.838749 0.310651 -0.350795 -1.496309
  0.512413 0.963742 -1.379777 -0.328600
  0.913836 0.769042 0.393127 1.534676
  0.608312 0.310109 0.027580 -0.147997
  0.076018 0.240888 -0.215203 -0.354375
  0.398385 0.358065 -1.049736 -0.318966
  0.101400 0.028843 -1.068135 2.070449
  0.270495 0.384039 0.283845 -0.470897
  0.323277 0.489459 0.138056 -1.815729
  0.894531 0.815976 0.577654 1.321250
  0.001742 0.518363 0.399867 -1.035726
  0.375939 0.397948 -0.913955 0.572798
  0.568071 0.352314 -1.467535 -0.528029
  0.690599 0.642592 -0.288394 -0.439332
  0.140112 0.953820 1.641165 -0.020616
  0.913124 0.271602 0.144517 -1.129437
  0.409640 0.750031 -0.657163 -1.408733
  0.593936 0.004084 0.649381 -0.725468
  0.904165 0.192166 0.333927 -0.778477
  0.755281 0.031785 0.483347 0.007482
  0.780564 0.870577 -0.377573 -1.308672
  0.353966 0.513355 0.717973 0.785012
  0.742637 0.572892 -0.911469 1.206986
  0.750176 0.903273 1.051719 0.973487
  0.476912 0.922681 0.534675 0.543286
  0.509792 0.095386 0.074229 -0.693196
  0.453143 0.119618 -0.721500 -0.468830
  0.826757 0.764908 -1.079041 0.845423
  0.975716 0.205375 -0.607532 2.011621
  0.779462 0.624152 0.033202 -0.960583
  0.222586 0.312537 -0.087858 -0.857772
  0.524894 0.643679 -0.922432 2.079804
  0.991620 0.071855 0.578286 -0.287039
  0.680194 0.279188 -0.044568 0.666470
  0.362045 0.502334 1.750066 -0.695171
  0.908709 0.574710 -1.578144 -2.943938
  0.861694 0.530968 0.244286 -0.445265
  0.570607 0.350401 -0.972634 0.188537
  0.290445 0.324923 0.805794 0.897350
  0.775054 0.114212 1.067087 -0.561498
  0.090420 0.036968 -0.330308 -0.613398
  0.714168 0.390989 -0.175517 -0.419231
  0.311076 0.934490 -0.196142 -0.106530
  0.879290 0.703586 0.267140 0.202462
  0.233248 0.186130 -0.613331 0.445323
  0.156022 0.817488 1.249715 -0.649629
  0.218249 0.366082 0.390278 0.702236
  0.705087 0.127893 -1.029982 0.645553
  0.379120 0.475256 -0.174907 -0.419444
  0.725964 0.840760 -0.624088 0.977901
  0.062170 0.860204 0.549098 1.405257
  0.747514 0.634614 -0.673221 -1.172017
  0.800002 0.779790 -1.284837 -0.270462
  0.833404 0.469466 -0.024909 1.114539
  0.077075 0.473330 0.714053 -0.176658
  0.149569 0.011653 -1.281849 -0.134149
  0.126763 0.792811 0.896569 -0.293805
  0.259588 0.030471 -1.814054 0.313556
  0.038997 0.575511 -0.685624 0.714656
  0.678158 0.471085 0.798076 0.866974
  0.725702 0.455043 -0.813575 2.447833
  0.386055 0.463302 0.815468 0.465329
  0.739277 0.569372 1.378368 -0.999080
  0.093042 0.298486 -2.593555 1.326118
  0.839534 0.823738 -0.756530 -0.454327
  0.889311 0.559368 0.478268 -0.425809
  0.313244 0.101981 -0.020164 0.465411
  0.577424 0.008288 0.318551 -0.037821
  0.127515 0.086715 1.234218 -1.311522
  0.136119 0.056564 0.076289 -0.900406
  0.934190 0.440016 -2.052142 -1.207341
  0.275119 0.014912 -0.016964 -0.101061
  0.288660 0.438804 2.366125 -0.502007
  0.035992 0.100611 1.114696 -0.800622
  0.711873 0.968548 -1.525840 -0.151939
  0.851277 0.248078 0.925054 -0.042769
  0.853592 0.009621 -0.600609 1.151377
  0.309028 0.557350 0.596884 -0.124727
  0.219552 0.764450 0.090032 0.909198
  0.033646 0.299619 0.614587 1.133121
  0.588705 0.265318 1.411747 1.070077
  0.404256 0.334845 1.461101 2.086424
  0.496448 0.849241 0.030105 0.969476
  0.377387 0.229969 -1.507690 -0.738364
  0.177280 0.018538 0.070739 0.438612
  0.216791 0.006331 -2.167081 0.565335
  0.283299 0.458554 -0.099768 -0.150908
  0.364447 0.794803 0.929546 -0.498754
  0.731944 0.889654 -0.485414 1.107604
  0.035749 0.777400 -0.661303 0.572313
  0.307840 0.431679 0.622602 1.559935
  0.915167 0.136341 -1.144427 1.002077
  0.037377 0.541423 0.440504 -0.174559
  0.143934 0.327320 -0.434294 -0.820445
  0.097226 0.569079 -0.333786 -2.543088
  0.363047 0.529082 0.247143 0.751588
  0.094790 0.219804 -0.440016 0.847177
  0.550045 0.767756 0.750349 -0.110004
  0.588953 0.607901 -0.603441 -0.216517
  0.787115 0.141062 0.114837 1.140270
  0.739863 0.549269 -0.515094 2.243608
  0.722263 0.211830 0.822677 -0.421533
  0.468444 0.918822 -0.468233 -0.965164
  0.978116 0.207007 0.200396 1.384733
  0.044250 0.826247 0.293772 0.516998
  0.751003 0.755291 1.724568 0.611782
  0.761699 0.327441 -0.847423 -1.185164
  0.650644 0.312692 0.286789 -1.058755
  0.081623 0.532642 -0.674522 0.388911
  0.347404 0.250956 0.952998 0.848249
  0.960050 0.891797 -1.968604 -0.550984
  0.370577 0.661573 0.763375 1.069690
  0.553716 0.309358 -0.539687 -0.079325
  0.364900 0.997963 -1.777217 -0.838905
  0.592022 0.577483 0.303145 -0.024702
  0.704949 0.448720 0.515742 -1.013804
  0.896986 0.599702 -0.794791 -0.122799
  0.542036 0.311732 -0.259802 1.519434
  0.166535 0.168009 -0.601933 -1.746184
  0.717260 0.107463 0.944847 -1.000549
  0.033770 0.743563 0.754525 -0.136238
  0.833017 0.773985 -0.211701 1.133741
  0.594382 0.885017 -0.213702 -0.583019
  0.698194 0.785315 -1.856681 0.664198
  0.561710 0.616768 -1.200554 -0.636364
  0.108240 0.883180 -0.545165 -0.418542
  0.548172 0.290107 -1.387230 -0.150514
  0.758496 0.035409 -0.083479 0.304610
  0.155749 0.490168 -1.119370 0.049148
  0.510304 0.807837 1.194383 -0.961411
  0.411068 0.005121 0.301565 0.414089
  0.495802 0.125908 0.918706 -0.410441
  0.431058 0.759099 0.076619 1.467110
  0.912753 0.789400 -0.296499 0.423609
  0.013029 0.989935 -0.110637 0.987669
  0.605775 0.907887 -1.389883 1.540350
  0.742922 0.012828 0.545294 -1.021560
  0.981653 0.946711 -1.195743 0.222360
  0.923740 0.221769 0.791142 -0.729641
  0.401334 0.422828 0.544249 1.691461
  0.973542 0.365538 1.480737 -0.930931
  0.510856 0.995848 -0.493643 -0.599591
  0.181706 0.078151 -0.519015 0.891049
  0.195122 0.862342 -0.012917 0.622276
  0.486571 0.307722 1.493223 -0.702027
  0.381475 0.583931 1.742056 0.308374
  0.232336 0.819872 -1.881202 -1.270488
  0.444630 0.383826 0.643990 0.217590
  0.006057 0.583182 -0.116177 0.586047
  0.089422 0.247242 0.453078 -0.945968
  0.309801 0.934429 0.921199 0.111990
  0.152933 0.440332 -1.868058 -0.319340
  0.148385 0.947422 -0.582455 0.891505
  0.833272 0.171686 0.543345 -0.354634
  0.224221 0.584034 0.084475 -0.953341
  0.905013 0.777005 -0.271383 0.188791
  0.063103 0.987618 -1.922426 1.919917
  0.170787 0.772908 0.115308 -0.674597
  0.422849 0.746356 1.091775 -0.135674
  0.594401 0.551992 0.006596 -0.886936
  0.003502 0.938269 0.202740 0.584836
  0.780959 0.863714 -0.360190 0.713369
  0.444633 0.544942 -0.243246 -1.654841
  0.493423 0.146548 -0.611835 0.220887
  0.074789 0.397813 -0.404842 -0.903771
